year_quarter,metric,line_type,linemain,insurer,value
2023-04-01,ceded_premiums,non-life,прочая ответственность,1284,0.0310625019399999
2023-04-01,ceded_premiums,non-life,прочая ответственность,1307,0.0208428422099999
2023-04-01,ceded_premiums,non-life,прочая ответственность,1427,0.0295553779199999
2023-04-01,ceded_premiums,non-life,прочая ответственность,1675,0.01734382679
2023-04-01,ceded_premiums,non-life,прочая ответственность,1834,0.05508608046
2023-04-01,ceded_premiums,non-life,прочая ответственность,1858,7.969999999999998e-06
2023-04-01,ceded_premiums,non-life,прочая ответственность,2027,3.713333e-05
2023-04-01,ceded_premiums,non-life,прочая ответственность,2042,0.00012572373
2023-04-01,ceded_premiums,non-life,прочая ответственность,2239,0.1438070247949999
2023-04-01,ceded_premiums,non-life,прочая ответственность,2346,0.00145930669
2023-04-01,ceded_premiums,non-life,прочая ответственность,2496,0.1040070752755
2023-04-01,ceded_premiums,non-life,прочая ответственность,2619,1.8497260000000004e-05
2023-04-01,ceded_premiums,non-life,прочая ответственность,2947,0.00106075385
2023-04-01,ceded_premiums,non-life,прочая ответственность,3193,-3.864380000000001e-06
2023-04-01,ceded_premiums,non-life,прочая ответственность,3211,0.042608620459999996
2023-04-01,ceded_premiums,non-life,прочая ответственность,3229,0.012748500259999901
2023-04-01,ceded_premiums,non-life,прочая ответственность,3300,0.0006431225999999
2023-04-01,ceded_premiums,non-life,прочая ответственность,3398,0.03091960501
2023-04-01,ceded_premiums,non-life,прочая ответственность,3799,0.0003731011
2023-04-01,ceded_premiums,non-life,прочая ответственность,3803,5.968929000000001e-05
2023-04-01,ceded_premiums,non-life,прочая ответственность,3847,0.0044566466999999
2023-04-01,ceded_premiums,non-life,прочая ответственность,3867,0.0115510837399999
2023-04-01,ceded_premiums,non-life,прочая ответственность,3941,0.001374800185
2023-04-01,ceded_premiums,non-life,прочая ответственность,3954,0.0021615
2023-04-01,ceded_premiums,non-life,прочая ответственность,3969,7.852944000000025e-05
2023-04-01,ceded_premiums,non-life,прочая ответственность,4133,0.00492414316
2023-04-01,ceded_premiums,non-life,прочая ответственность,4174,0.0016642929
2023-04-01,ceded_premiums,non-life,прочая ответственность,4326,0.0006177375
2023-04-01,ceded_premiums,non-life,прочая ответственность,4331,0.029657515207999998
2023-04-01,ceded_premiums,non-life,прочая ответственность,4375,0.011031162192500001
2023-04-01,ceded_premiums,non-life,прочая ответственность,4379,0.00231319988
2023-04-01,ceded_premiums,non-life,прочая ответственность,total,2.341349913744998
2023-04-01,ceded_premiums,non-life,прочее имущество,0001,0.6291776312049999
2023-04-01,ceded_premiums,non-life,прочее имущество,0206,0.0105957644
2023-04-01,ceded_premiums,non-life,прочее имущество,0235,0.05318871379899984
2023-04-01,ceded_premiums,non-life,прочее имущество,0290,-0.000169002495
2023-04-01,ceded_premiums,non-life,прочее имущество,0397,0.0029946774199999
2023-04-01,ceded_premiums,non-life,прочее имущество,0436,0.01053535421
2023-04-01,ceded_premiums,non-life,прочее имущество,0518,0.01118660735
2023-04-01,ceded_premiums,non-life,прочее имущество,0585,0.00150884887
2023-04-01,ceded_premiums,non-life,прочее имущество,0621,0.8156955903199998
2023-04-01,ceded_premiums,non-life,прочее имущество,0630,0.0011007834499999
2023-04-01,ceded_premiums,non-life,прочее имущество,0667,0.00350517622
2023-04-01,ceded_premiums,non-life,прочее имущество,0915,0.047841409657
2023-04-01,ceded_premiums,non-life,прочее имущество,0928,1.1011678466
2023-04-01,ceded_premiums,non-life,прочее имущество,1083,0.02475294234
2023-04-01,ceded_premiums,non-life,прочее имущество,1182,0.0156970438
2023-04-01,ceded_premiums,non-life,прочее имущество,1208,6.918980701480998
2023-04-01,ceded_premiums,non-life,прочее имущество,1209,0.0838502804
2023-04-01,ceded_premiums,non-life,прочее имущество,1216,0.0010338348
2023-04-01,ceded_premiums,non-life,прочее имущество,1284,0.1097690182999999
2023-04-01,ceded_premiums,non-life,прочее имущество,1307,-0.01189733506
2023-04-01,ceded_premiums,non-life,прочее имущество,1336,7.228290000000015e-06
2023-04-01,ceded_premiums,non-life,прочее имущество,1412,0.0002830823199999
2023-04-01,ceded_premiums,non-life,прочее имущество,1427,0.0001377026299999
2023-04-01,ceded_premiums,non-life,прочее имущество,1587,0.0002043770799999
2023-04-01,ceded_premiums,non-life,прочее имущество,1623,0.00230194002
2023-04-01,ceded_premiums,non-life,прочее имущество,1675,0.0115794981
2023-04-01,ceded_premiums,non-life,прочее имущество,1820,0.00164375416
2023-04-01,ceded_premiums,non-life,прочее имущество,1834,0.0290762723799999
2023-04-01,ceded_premiums,non-life,прочее имущество,1858,0.00024210583
2023-04-01,ceded_premiums,non-life,прочее имущество,2027,3.865280000000007e-05
2023-04-01,ceded_premiums,non-life,прочее имущество,2042,0.00074162826
2023-04-01,ceded_premiums,non-life,прочее имущество,2239,0.6720664280850001
2023-04-01,ceded_premiums,non-life,прочее имущество,2346,0.0002181858999999
2023-04-01,ceded_premiums,non-life,прочее имущество,2496,0.1812644046515001
2023-04-01,ceded_premiums,non-life,прочее имущество,2619,0.0123488045699999
2023-04-01,ceded_premiums,non-life,прочее имущество,2708,-0.0306592703449999
2023-04-01,ceded_premiums,non-life,прочее имущество,2877,0.00070397858
2023-04-01,ceded_premiums,non-life,прочее имущество,2917,0.00043608706
2023-04-01,ceded_premiums,non-life,прочее имущество,2947,1.67340886265
2023-04-01,ceded_premiums,non-life,прочее имущество,3064,0.00022667941
2023-04-01,ceded_premiums,non-life,прочее имущество,3193,0.00013406535
2023-04-01,ceded_premiums,non-life,прочее имущество,3211,0.03378474377
2023-04-01,ceded_premiums,non-life,прочее имущество,3229,0.06942755291
2023-04-01,ceded_premiums,non-life,прочее имущество,3300,0.00180894419
2023-04-01,ceded_premiums,non-life,прочее имущество,3398,0.33474820849
2023-04-01,ceded_premiums,non-life,прочее имущество,3799,0.0008137945499999
2023-04-01,ceded_premiums,non-life,прочее имущество,3803,8.69677e-05
2023-04-01,ceded_premiums,non-life,прочее имущество,3847,0.00745246156
2023-04-01,ceded_premiums,non-life,прочее имущество,3867,0.0009498575499999
2023-04-01,ceded_premiums,non-life,прочее имущество,3941,0.044964648605
2023-04-01,ceded_premiums,non-life,прочее имущество,3954,0.00020611117
2023-04-01,ceded_premiums,non-life,прочее имущество,4104,7.98364e-05
2023-04-01,ceded_premiums,non-life,прочее имущество,4133,-0.00041877881
2023-04-01,ceded_premiums,non-life,прочее имущество,4174,-0.01215600873
2023-04-01,ceded_premiums,non-life,прочее имущество,4326,0.00479491757
2023-04-01,ceded_premiums,non-life,прочее имущество,4331,0.380242001614
2023-04-01,ceded_premiums,non-life,прочее имущество,4375,0.1439203287725
2023-04-01,ceded_premiums,non-life,прочее имущество,4380,0.00164120018
2023-04-01,ceded_premiums,non-life,прочее имущество,total,13.399267142339998
2023-04-01,ceded_premiums,non-life,страхование нежизни,0001,1.2561875211699995
2023-04-01,ceded_premiums,non-life,страхование нежизни,0141,0.0023601653899999
2023-04-01,ceded_premiums,non-life,страхование нежизни,0191,0.6090686573299999
2023-04-01,ceded_premiums,non-life,страхование нежизни,0206,0.013194187360000002
2023-04-01,ceded_premiums,non-life,страхование нежизни,0235,0.0743655577599998
2023-04-01,ceded_premiums,non-life,страхование нежизни,0290,0.0790576464499999
2023-04-01,ceded_premiums,non-life,страхование нежизни,0348,-0.01427719882
2023-04-01,ceded_premiums,non-life,страхование нежизни,0397,0.0193249413599998
2023-04-01,ceded_premiums,non-life,страхование нежизни,0436,0.052864160659999895
2023-04-01,ceded_premiums,non-life,страхование нежизни,0518,0.047351829039999904
2023-04-01,ceded_premiums,non-life,страхование нежизни,0585,0.020977922189999998
2023-04-01,ceded_premiums,non-life,страхование нежизни,0621,3.3862887091799996
2023-04-01,ceded_premiums,non-life,страхование нежизни,0630,0.0595314839399999
2023-04-01,ceded_premiums,non-life,страхование нежизни,0667,0.0047132885199999
2023-04-01,ceded_premiums,non-life,страхование нежизни,0915,0.0938455098999996
2023-04-01,ceded_premiums,non-life,страхование нежизни,0928,4.526987597049999
2023-04-01,ceded_premiums,non-life,страхование нежизни,1083,0.1136608099999998
2023-04-01,ceded_premiums,non-life,страхование нежизни,1182,0.0334112469699998
2023-04-01,ceded_premiums,non-life,страхование нежизни,1208,13.650270040309998
2023-04-01,ceded_premiums,non-life,страхование нежизни,1209,0.7538166312699995
2023-04-01,ceded_premiums,non-life,страхование нежизни,1216,0.03462544814
2023-04-01,ceded_premiums,non-life,страхование нежизни,1284,0.6979138234499996
2023-04-01,ceded_premiums,non-life,страхование нежизни,1307,0.49336208907999957
2023-04-01,ceded_premiums,non-life,страхование нежизни,1336,0.017337349380000002
2023-04-01,ceded_premiums,non-life,страхование нежизни,1412,0.0003565229599999
2023-04-01,ceded_premiums,non-life,страхование нежизни,1427,0.2011763436999998
2023-04-01,ceded_premiums,non-life,страхование нежизни,1587,0.0005497682399999
2023-04-01,ceded_premiums,non-life,страхование нежизни,1623,0.0061442999999998995
2023-04-01,ceded_premiums,non-life,страхование нежизни,1675,0.2141991343499997
2023-04-01,ceded_premiums,non-life,страхование нежизни,1820,0.006610179400000001
2023-04-01,ceded_premiums,non-life,страхование нежизни,1834,0.4967254386999997
2023-04-01,ceded_premiums,non-life,страхование нежизни,1858,0.0073957726299999004
2023-04-01,ceded_premiums,non-life,страхование нежизни,2027,0.0137535803299999
2023-04-01,ceded_premiums,non-life,страхование нежизни,2042,0.0054749115
2023-04-01,ceded_premiums,non-life,страхование нежизни,2239,4.10466204073
2023-04-01,ceded_premiums,non-life,страхование нежизни,2346,0.0564845942099998
2023-04-01,ceded_premiums,non-life,страхование нежизни,2496,0.40130141226
2023-04-01,ceded_premiums,non-life,страхование нежизни,2619,0.1939357791699999
2023-04-01,ceded_premiums,non-life,страхование нежизни,2682,0.015392752800000001
2023-04-01,ceded_premiums,non-life,страхование нежизни,2708,-0.0292810604199999
2023-04-01,ceded_premiums,non-life,страхование нежизни,2733,0.00020799915
2023-04-01,ceded_premiums,non-life,страхование нежизни,2877,0.0078101564199999
2023-04-01,ceded_premiums,non-life,страхование нежизни,2917,-0.0563476006800001
2023-04-01,ceded_premiums,non-life,страхование нежизни,2947,1.6733559202200001
2023-04-01,ceded_premiums,non-life,страхование нежизни,3064,0.0254483570499998
2023-04-01,ceded_premiums,non-life,страхование нежизни,3193,0.00013231999000000002
2023-04-01,ceded_premiums,non-life,страхование нежизни,3211,0.7413702849499996
2023-04-01,ceded_premiums,non-life,страхование нежизни,3229,0.0871497314999998
2023-04-01,ceded_premiums,non-life,страхование нежизни,3300,0.06551391624999969
2023-04-01,ceded_premiums,non-life,страхование нежизни,3398,0.5814952412
2023-04-01,ceded_premiums,non-life,страхование нежизни,3447,0.00161202736
2023-04-01,ceded_premiums,non-life,страхование нежизни,3511,0.00086818503
2023-04-01,ceded_premiums,non-life,страхование нежизни,3609,0.00017044866
2023-04-01,ceded_premiums,non-life,страхование нежизни,3748,2.172282e-05
2023-04-01,ceded_premiums,non-life,страхование нежизни,3799,0.0037506488699999
2023-04-01,ceded_premiums,non-life,страхование нежизни,3803,0.00014665699
2023-04-01,ceded_premiums,non-life,страхование нежизни,3823,0.0586880298499998
2023-04-01,ceded_premiums,non-life,страхование нежизни,3825,0.0003052803899998
2023-04-01,ceded_premiums,non-life,страхование нежизни,3828,-0.00028404606
